subsidiary_name,subsidiary_id,Bezeichnung,Lieferant,Kategorie (CPV Hauptteil),Bieter,Summe,Aktualisiert
ÖBB-Technische Services Gesellschaft,11068,Langhubpuffer 340x550 00106208529,"Axtone s.a.  Werk Polen, Customer Service Specialist",34631200 Puffer und Kupplungen,1,"122.900,00",04.07.2024
ÖBB-Technische Services Gesellschaft,11068,Luftschläuche und Sekundärmaterial,Westaflexwerk GmbH Automotive & Railway,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,1,"217.764,10",04.07.2024
ÖBB-Technische Services Gesellschaft,11068,"00429313147 Verdichter Scroll Kompaktklimag. FGR,DML",MERZ Industrietechnik GmbH Sales & Marketing,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,1,"156.000,00",04.07.2024
ÖBB-Technische Services Gesellschaft,11068,Rahmenvertrag EDC Steuereinheit für Tunnelsprinter 00780601090,Arsenal Engineering GmbH Vertrieb,34630000 Teile für Eisenbahn- oder Straßenbahnlokomotiven oder rollendes Material; Ausrüstung für die Eisenbahnverkehrssteuerung,1,"128.250,00",03.07.2024
ÖBB-Technische Services Gesellschaft,11068,Abruf aus Rahmenvereinbarung,AutomationX GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"88.500,24",03.07.2024
ÖBB-Technische Services Gesellschaft,11068,Ölkühlerwaschanlage TS Linz,Glogar Umwelttechnik GmbH Zentrale,42716100 Waschanlagen,2,"84.500,00",03.07.2024
ÖBB-Technische Services Gesellschaft,11068,"RV: Mechanische Komponenten der Baugruppen 04,09,10,25",ESTET Stahl- und Behälterbau GmbH Vertrieb,34631000 Teile für Lokomotiven oder rollendes Material,1,"429.728,00",02.07.2024
ÖBB-Technische Services Gesellschaft,11068,Sekundärmaterial Klima RH26-33 + RH80-33 + RhDSW,Eberspächer Sütrak GmbH & Co. KG Climate Control Systems,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,1,"413.250,86",02.07.2024
ÖBB-Technische Services Gesellschaft,11068,"Bahnanwendung im Bereich Elektrotechnik, Elektronik, Kabel und Kunststoffmetallteile",,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,,,02.07.2024
ÖBB-Technische Services Gesellschaft,11068,Lüfter + Zubehör + Sekundärmaterial,ebm-papst Motoren & Ventilatoren GmbH Zentrale,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,1,"1.802.996,96",02.07.2024
ÖBB-Technische Services Gesellschaft,11068,"Zug-/Druckstange Gr.50+66 SF 6500, DML 00404615447",XXX,34631200 Puffer und Kupplungen,2,"1,00",02.07.2024
ÖBB-Technische Services Gesellschaft,11068,DANI-2 Innsbruck - Elektrotechnik Werkshalle,ELIN GmbH Zentrale,45315100 Elektrotechnikinstallation,3,"1.905.502,96",02.07.2024
ÖBB-Technische Services Gesellschaft,11068,"2.000m UIC-Kabel + Datenbus 4x4x1 + 2x0,75 mm² 175808858 gemäß Ausschreibung 6000279490",Centrovox Kabelvertriebsges.m.b.H Vertrieb,34600000 Eisenbahn- und Straßenbahnlokomotiven und rollendes Material sowie zugehörige Teile,1,"78.688,20",01.07.2024
ÖBB-Technische Services Gesellschaft,11068,Abrufbestellung einer Rahmenvereinbarung,Nomad Digital Limited,32428000 Netzwerkaufrüstung,0,"180.711,00",01.07.2024
ÖBB-Technische Services Gesellschaft,11068,"Batteriezelle 550 Ah, Railjet - Batteriezelle 550 Ah, Railjet 2V-10Pz V550 Mat.Nr. 4808261",Akkutron Handels GmbH Zentrale,31422000 Batteriesätze,1,"62.278,36",01.07.2024
ÖBB-Technische Services Gesellschaft,11068,"Haupttransformator, DML - Haupttransformator, DML Citijet 3 Stück",Siemens Mobility Austria GmbH MO RC-AT CS RS,34600000 Eisenbahn- und Straßenbahnlokomotiven und rollendes Material sowie zugehörige Teile,1,"1.498.750,26",01.07.2024
ÖBB-Technische Services Gesellschaft,11068,"Stirnscheibe, mitte  ET4023/4024 - Stirnscheibe, mitte  ET4023/4024",XXX,34600000 Eisenbahn- und Straßenbahnlokomotiven und rollendes Material sowie zugehörige Teile,1,"1,00",01.07.2024
ÖBB-Technische Services Gesellschaft,11068,Instandhaltungsleistungen an Triebfahrzeugen der Baureihen 4744/4746 Desiro ML Siemens,,50221000 Reparatur und Wartung von Lokomotiven,,,01.07.2024
ÖBB-Technische Services Gesellschaft,11068,"00107212152 Halter f. Bremsbacke, geschmiedete Ausf.","Friedrich Hippe GmbH Friedrich Hippe GmbH Bahntechnik, Rolling Stock, Instandsetzung",34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,2,"124.680,00",28.06.2024
ÖBB-Technische Services Gesellschaft,11068,00464445902 Print FLG/DE32-110             ET4023/24,Siemens Mobility Austria GmbH MO RC-AT CS RS,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,1,"202.809,00",28.06.2024
ÖBB-Technische Services Gesellschaft,11068,Radsatz- bzw. Unterflurkomponentenwechseleinheit  TS Wien,Büter Hebetechnik GmbH Maschinenbau,42413500 Hebevorrichtungen für Fahrzeuge,1,"399.930,00",28.06.2024
ÖBB-Technische Services Gesellschaft,11068,"RV 2024 Bremsklotzschuh      EL1042,1044,1063/64 00407111018",STABEG APPARATEBAU GMBH Verkauf,34322400 Bremssohle,1,"326.732,00",28.06.2024
ÖBB-Technische Services Gesellschaft,11068,Senke am Standort TS SVS Wien West - Generalplaner ab LPH5,"Delta Pods Architects ZT GmbH Architektur, Generalplanung, ÖBA",71320000 Planungsleistungen im Bauwesen,1,"127.500,00",28.06.2024
ÖBB-Technische Services Gesellschaft,11068,Tauschteilpool-Erhöhung für laufende Instandhaltung Flotte DML - Div. Ersatzteile lt. Ausschreibungsunterlagen,Siemens Mobility Austria GmbH MO RC-AT CS RS,34630000 Teile für Eisenbahn- oder Straßenbahnlokomotiven oder rollendes Material; Ausrüstung für die Eisenbahnverkehrssteuerung,1,"550.641,87",27.06.2024
ÖBB-Technische Services Gesellschaft,11068,Bestellung 4500819387,Siemens Mobility Austria GmbH,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,0,"50.912,44",26.06.2024
ÖBB-Technische Services Gesellschaft,11068,Bauausschreibung Projekt SAIL  - Bauleistungen Projekt SAIL,,45200000 Komplett- oder Teilbauleistungen im Hochbau sowie Tiefbauarbeiten,,,26.06.2024
ÖBB-Technische Services Gesellschaft,11068,Tauschteilpool-Erhöhung für laufende Instandhaltung Flotte 1293 - Div. Eratzteile lt. Ausschreibungsunterlagen,Siemens Mobility Austria GmbH MO RC-AT CS RS,34631000 Teile für Lokomotiven oder rollendes Material,1,"952.999,44",26.06.2024
ÖBB-Technische Services Gesellschaft,11068,Mobile Einstiegstreppen,JUST Leitern AG Zentrale,44212310 Gerüste,2,"90.100,89",25.06.2024
ÖBB-Technische Services Gesellschaft,11068,Bremstafel                        EL1293 00409401005,Knorr-Bremse Gesellschaft mit beschränkter Haftung Rail Services,34322000 Bremsen und Bremsenteile,2,"142.980,00",25.06.2024
ÖBB-Technische Services Gesellschaft,11068,"60 Stk. Federbalg f. Luftfedersystem, DML 00402682747 gemäß Ausschreibung 6000278253",Hutchinson Stop-Choc GmbH & Co. KG Sales,34631000 Teile für Lokomotiven oder rollendes Material,2,"81.120,15",25.06.2024
ÖBB-Technische Services Gesellschaft,11068,RV 2025 DML IW8 Aufarbeitungskits Kurzkupplungen (lang / kurz),MERZ Industrietechnik GmbH Sales & Marketing,34631200 Puffer und Kupplungen,1,"614.904,40",24.06.2024
ÖBB-Technische Services Gesellschaft,11068,Kühlanlage X4AB groß EL1293,Siemens Mobility Austria GmbH MO RC-AT CS RS,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,1,"151.900,67",24.06.2024
ÖBB-Technische Services Gesellschaft,11068,Ventil + Dichtung + Kompressor + sonstige Kleinteile für Bahnanwendungen,,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,,,24.06.2024
ÖBB-Technische Services Gesellschaft,11068,"00104711004 Drehzapfen, lackiert RhDSW (DOSTO)",Siemens Mobility Austria GmbH MO RC-AT CS RS,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,1,"165.666,80",24.06.2024
ÖBB-Technische Services Gesellschaft,11068,Druckschutzventile + Lamellen + Kleinteile,"Krapf & Lex Nachf. Verkehrstechnik GmbH & Co. KG Vertrieb, Schienenfahrzeuge (Lüftungsgitter)",34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,1,"341.546,00",24.06.2024
ÖBB-Technische Services Gesellschaft,11068,Verflüssigerventilator + Lüfter + Ersatzwicklung für Bahnanwendungen,,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,,,24.06.2024
ÖBB-Technische Services Gesellschaft,11068,Lötfitting + Ventilator + Heizstab + Klimaersatzteil + Kleinteile für Bahnanwendung,,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,,,24.06.2024
ÖBB-Technische Services Gesellschaft,11068,Bremszangen Railjet,Knorr-Bremse Gesellschaft mit beschränkter Haftung Rail Services,34322000 Bremsen und Bremsenteile,1,"184.470,84",24.06.2024
ÖBB-Technische Services Gesellschaft,11068,Ersatz der bestehenden RDA-V3 = DFÜ Talent 1,Siemens Mobility Austria GmbH MO RC-AT CS RS,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,1,"844.478,00",24.06.2024
ÖBB-Technische Services Gesellschaft,11068,Laufende Instandhaltung Flotte 1016/1116/2016 - Mat.Nr. 464512191 GTO-Ansteuerung für GU4,Siemens Mobility Austria GmbH MO RC-AT CS RS,34630000 Teile für Eisenbahn- oder Straßenbahnlokomotiven oder rollendes Material; Ausrüstung für die Eisenbahnverkehrssteuerung,1,"115.087,50",24.06.2024
ÖBB-Technische Services Gesellschaft,11068,Mobile Spülwagen für Leitungs- und Tanksysteme in Schienenfahrzeugen,Sonnek Engineering GmbH Zentrale,42996000 Maschinen zur Reinigung von Abwasser,1,"84.260,90",21.06.2024
ÖBB-Technische Services Gesellschaft,11068,Ersatzteile Federung für Robel X630,Plasser Robel Services GmbH Verkauf,34630000 Teile für Eisenbahn- oder Straßenbahnlokomotiven oder rollendes Material; Ausrüstung für die Eisenbahnverkehrssteuerung,1,"276.622,30",21.06.2024
ÖBB-Technische Services Gesellschaft,11068,"Getriebe mit Treibradsatzwelle, DML - Aufbereitungen -  10 Getriebe mit Treibradsatzwelle, DML Aufbereitungen",Siemens Mobility Austria GmbH MO RC-AT CS RS,50116300 Reparatur und Wartung von Fahrzeuggetrieben,1,"94.500,00",20.06.2024
ÖBB-Technische Services Gesellschaft,11068,"RV: Mechanische Komponenten der Baugruppen 03,12,21,23-25,29,30,76",ESTET Stahl- und Behälterbau GmbH Vertrieb,34631000 Teile für Lokomotiven oder rollendes Material,1,"429.951,30",19.06.2024
ÖBB-Technische Services Gesellschaft,11068,"RV: Mechanische Komponenten der Baugruppen 02-05,10,20,21,25,27,29,39,64-66,69,71,73",ESTET Stahl- und Behälterbau GmbH Vertrieb,34631000 Teile für Lokomotiven oder rollendes Material,1,"419.951,30",19.06.2024
ÖBB-Technische Services Gesellschaft,11068,Blockzugwartung DOSTO; St. Pölten - Planungsleistung für Baumeistertätigkeiten und Stahlbau,a+t ingenieure gmbh OÖ / NÖ / Wien,71356400 Technische Planungsleistungen,1,"87.718,02",19.06.2024
ÖBB-Technische Services Gesellschaft,11068,Ni-Cd Batterien für Schienenfahrzeuge - RV Ni-Cd Batterien für Schienenfahrzeuge,Statron GmbH Zentrale,31422000 Batteriesätze,2,"1.230.000,00",18.06.2024
ÖBB-Technische Services Gesellschaft,11068,3. Abruf aus der RVB ZW-FZ _500t; Provia ID.: 94043 - 3. Abruf aus der RVB ZW-FZ _500t; Provia ID.: 94043 für ÖBB TS Linz,ZAGRO Bahn- und Baumaschinen GmbH Vertrieb,34620000 Schienenfahrzeuge,1,"208.265,00",18.06.2024
ÖBB-Technische Services Gesellschaft,11068,"00471101047 FIS Hauptsteuerrechner UKR2, DML",Televic Rail GmbH Zentrale,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,1,"120.752,10",18.06.2024
ÖBB-Technische Services Gesellschaft,11068,Rahmenvertrag über Deutz Motoren Ersatzteile 2024 & 2025 - Ersatzteile für Deutz Motoren,"Schmettau & Fuchs GmbH Verkauf, Geschäftsführender Gesellschafter",34300000 Teile und Zubehör für Fahrzeuge und deren Motoren,2,"140.085,00",18.06.2024
ÖBB-Technische Services Gesellschaft,11068,Rahmenvertrag über Deutz Motoren Ersatzteile 2024 & 2025 - Ersatzteile für Deutz Motoren,DEUTZ Austria Gmbh Vertrieb,34300000 Teile und Zubehör für Fahrzeuge und deren Motoren,2,"107.602,00",18.06.2024
ÖBB-Technische Services Gesellschaft,11068,"Beschaffung zwei Löschmodul Unterflur, DANI - 2 Stk 00175581241 Löschmodul Unterflur, DANI",FOGTEC Brandschutz GmbH & Co. KG Tunnel Systems,35111000 Brandbekämpfungsausrüstung,2,"118.030,00",17.06.2024
ÖBB-Technische Services Gesellschaft,11068,Rahmenvertrag Fingerschutzgummis Railjet,Nuschei Spezialdichtungen GmbH Zentrale,34630000 Teile für Eisenbahn- oder Straßenbahnlokomotiven oder rollendes Material; Ausrüstung für die Eisenbahnverkehrssteuerung,3,"316.612,85",17.06.2024
ÖBB-Technische Services Gesellschaft,11068,"RV: Mechanische Komponenten der Baugruppen 4,5,8,9,10,12,21,23",ESTET Stahl- und Behälterbau GmbH Vertrieb,34631000 Teile für Lokomotiven oder rollendes Material,1,"429.633,69",17.06.2024
ÖBB-Technische Services Gesellschaft,11068,Instandhaltungshalle Floridsdorf DOSTO neu - Torrestflächenabdeckung,ZugLuft GmbH Zentrale,45234112 Bau von Eisenbahndepots,1,"238.620,00",17.06.2024
ÖBB-Technische Services Gesellschaft,11068,Empfangsantenne + Halter Rolling Stock - Empfangsantenne + Halter Rolling Stock,HMH s.r.o Vertrieb,34600000 Eisenbahn- und Straßenbahnlokomotiven und rollendes Material sowie zugehörige Teile,1,"120.620,00",14.06.2024
ÖBB-Technische Services Gesellschaft,11068,Beschaffung der Brandmeldekomponenten für die Ausrüstung von 20 Fahrzeugen der ÖBB-PW Baureihe 59-91 2ff - Beschaffung der Brandmeldekomponenten für  20 Fahrzeuge der ÖBB-PW Baureihe 59-91 2ff,,31625100 Brandmeldesysteme,,,14.06.2024
ÖBB-Technische Services Gesellschaft,11068,Bettverkleidung für Rh76-94,Volante GmbH & Co. KG Technischer Vertrieb,34631000 Teile für Lokomotiven oder rollendes Material,1,"66.742,00",13.06.2024
ÖBB-Technische Services Gesellschaft,11068,"Rahmenvertrag über Detektionseinheit Rauchansaugsystem DM-TM-50 Rail-U - Titanus MicroSens Rail Detektionseinheit für Reihen 4744, 4746",,35111000 Brandbekämpfungsausrüstung,,,13.06.2024
ÖBB-Technische Services Gesellschaft,11068,Tauschteilpool-Erhöhung für laufende Instandhaltung Flotte 1293 - ÖBB Mat.Nr. 462101001 X4 Haupttrafo T1,Siemens Mobility Austria GmbH MO RC-AT CS RS,34630000 Teile für Eisenbahn- oder Straßenbahnlokomotiven oder rollendes Material; Ausrüstung für die Eisenbahnverkehrssteuerung,1,"489.197,55",13.06.2024
ÖBB-Technische Services Gesellschaft,11068,Blockzugwartung DOSTO; St. Pölten - Baumeisterarbeiten,,45000000 Bauarbeiten,,,13.06.2024
ÖBB-Technische Services Gesellschaft,11068,RV 2024 Diverse Ersatzteile der Fa. Stabeg,STABEG APPARATEBAU GMBH Verkauf,34631000 Teile für Lokomotiven oder rollendes Material,1,"2.751.096,64",13.06.2024
ÖBB-Technische Services Gesellschaft,11068,Magnetschienenbremse MB72A84-49  Railjet 00108101026,Knorr-Bremse Gesellschaft mit beschränkter Haftung Rail Services,34322000 Bremsen und Bremsenteile,1,"70.604,19",12.06.2024
ÖBB-Technische Services Gesellschaft,11068,Ersatzteile für Voith-Turbo-Getriebe und Voith-Achs-(Radsatz)-Getriebe - Überbrückungs RV Ersatzteile für Voith-Turbo-Getriebe und Voith-Achs-(Radsatz)-Getriebe,Voith Turbo Vertriebs GmbH & Do KG Voith Turbo Mobility Rail,34321000 Achsen und Getriebe,1,"990.538,04",12.06.2024
ÖBB-Technische Services Gesellschaft,11068,Hohlbuchse vst. (Lager Torsonsstab) DML 404619147 gemäß Ausschreibung 6000277887,Trelleborg Antivibration Solutions Germany GmbH Sales Railway,34631000 Teile für Lokomotiven oder rollendes Material,2,"61.392,00",12.06.2024
ÖBB-Technische Services Gesellschaft,11068,"Rahmenvertrag zu Kat Modul CRT 12M/ CRT 50M, Filter X630 00789437081",HJS Emission Technology GmbH & Co. KG HJS,34630000 Teile für Eisenbahn- oder Straßenbahnlokomotiven oder rollendes Material; Ausrüstung für die Eisenbahnverkehrssteuerung,1,"99.000,00",12.06.2024
ÖBB-Technische Services Gesellschaft,11068,9205 - Lackieranlage Simmering - Bauleistungen ohne TGA,Steiner Bau Gesellschaft m.b.H Zentrale,45220000 Ingenieur- und Hochbauarbeiten,6,"2.576.235,96",11.06.2024
ÖBB-Technische Services Gesellschaft,11068,9205 - Lackieranlage Simmering - HKLS,Dipl.Ing.Alfred Offner Ges.m.b.H. Zentrale,45000000 Bauarbeiten,2,"1.208.029,81",11.06.2024
ÖBB-Technische Services Gesellschaft,11068,Unterflurhebeanlagen TS Knittelfeld,,34621000 Schienengebundene Instandhaltungs- oder Arbeitswagen und Güterwagen,,,11.06.2024
ÖBB-Technische Services Gesellschaft,11068,Kabelkonfektionierungsanlage,,42000000 Industrielle Maschinen,,,10.06.2024
ÖBB-Technische Services Gesellschaft,11068,Sekundärmaterial Klima RH26-33 + RH80-33 + RhDSW,,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,,,10.06.2024
ÖBB-Technische Services Gesellschaft,11068,Div. Abdeckungen aus GFK für FzgRh LUNA,Skoda Group Austria Vertrieb Skoda Group Austria GmbH,19520000 Kunststoffprodukte,1,"72.832,19",10.06.2024
ÖBB-Technische Services Gesellschaft,11068,Beschaffung Saugkreiskondensator Rolling Stock - Beschaffung Saugkreiskondensator Rolling Stock,Siemens Mobility Austria GmbH MO RC-AT CS RS,34600000 Eisenbahn- und Straßenbahnlokomotiven und rollendes Material sowie zugehörige Teile,1,"147.463,12",10.06.2024
ÖBB-Technische Services Gesellschaft,11068,Befundung und Reparatur Siemens Getriebe -  VL2070 8 Stk. Befundung und Reparatur AKEF630+RSW-Tausch,Siemens Mobility Austria GmbH MO RC-AT CS RS,34321000 Achsen und Getriebe,1,"165.300,00",07.06.2024
ÖBB-Technische Services Gesellschaft,11068,RV 2025 DML IW8 Aufarbeitungskits automatische Kupplung,,34631200 Puffer und Kupplungen,,,07.06.2024
ÖBB-Technische Services Gesellschaft,11068,Fensterbaugruppen  LUNA - Fensterbaugruppen  LUNA,Carl Wilhelm Cleff GmbH & Co KG Zentrale,34630000 Teile für Eisenbahn- oder Straßenbahnlokomotiven oder rollendes Material; Ausrüstung für die Eisenbahnverkehrssteuerung,1,"149.038,90",07.06.2024
ÖBB-Technische Services Gesellschaft,11068,Führerstandfenster   VL2070 - Führerstandfenster   VL2070,Carl Wilhelm Cleff GmbH & Co KG Zentrale,34600000 Eisenbahn- und Straßenbahnlokomotiven und rollendes Material sowie zugehörige Teile,2,"112.602,00",07.06.2024
ÖBB-Technische Services Gesellschaft,11068,Gliedermagnet DDGL 100//v-79   Rh88-90.2 00108111370,Knorr-Bremse Gesellschaft mit beschränkter Haftung Rail Services,34322000 Bremsen und Bremsenteile,1,"91.252,04",07.06.2024
ÖBB-Technische Services Gesellschaft,11068,Kompressoraggregat VV270-T 2.0    EL1293 00467101003,Knorr-Bremse Gesellschaft mit beschränkter Haftung Rail Services,34631000 Teile für Lokomotiven oder rollendes Material,1,"120.959,82",07.06.2024
ÖBB-Technische Services Gesellschaft,11068,Originalteile-Kit VV120T GU II oh. KW 00467108763,Knorr-Bremse Gesellschaft mit beschränkter Haftung Rail Services,34322000 Bremsen und Bremsenteile,1,"52.828,60",06.06.2024
ÖBB-Technische Services Gesellschaft,11068,Laufende Instandhaltung Flotte 1116 - Mat. Nr. 464351971,Siemens Mobility Austria GmbH MO RC-AT CS RS,34631000 Teile für Lokomotiven oder rollendes Material,1,"56.928,00",06.06.2024
ÖBB-Technische Services Gesellschaft,11068,Spiegel und Spiegelverglasungen Rolling Stock - Spiegel und Spiegelverglasungen Rolling Stock,XXX,34600000 Eisenbahn- und Straßenbahnlokomotiven und rollendes Material sowie zugehörige Teile,1,"1,00",06.06.2024
ÖBB-Technische Services Gesellschaft,11068,Laufende Instandhaltung Flotte 2016 - Mat.Nr. 864351616 GTO Ansteuerung GU 4 CU (1 HST),Siemens Mobility Austria GmbH MO RC-AT CS RS,34631000 Teile für Lokomotiven oder rollendes Material,1,"52.055,70",06.06.2024
ÖBB-Technische Services Gesellschaft,11068,Ersatzteile für Beleuchtungselemente Rolling Stock  - Ersatzteile für Beleuchtungselemente Rolling Stock,Helmholz & Pauli GmbH Helmholz & Pauli GmbH,34630000 Teile für Eisenbahn- oder Straßenbahnlokomotiven oder rollendes Material; Ausrüstung für die Eisenbahnverkehrssteuerung,1,"125.501,00",05.06.2024
ÖBB-Technische Services Gesellschaft,11068,Abruf aus RVB 40787 LED Leuchtmittel für Railjetumbau - Abruf aus RVB 40787 LED Leuchtmittel für Railjetumbau,Burisch Elektronik Bauteile GmbH Eingabesysteme und Elektromechanik,34631000 Teile für Lokomotiven oder rollendes Material,1,"690.793,87",05.06.2024
ÖBB-Technische Services Gesellschaft,11068,Dachsegmente ÖBB Talent,ALSTOM Transport Austria GmbH Services Austria,34631000 Teile für Lokomotiven oder rollendes Material,1,"1.930.325,00",04.06.2024
ÖBB-Technische Services Gesellschaft,11068,"diverse Filter für Schienenfahrzeuge - diverse Luft-, Öl-, Hydraulik- und Kraftstoff-Filter und Filterpatronen für Schienenfahrzeuge",Famot Handels GmbH Ersatzteile,"42913000 Öl-, Benzin- und Luftansaugfilter",4,"30.913,85",04.06.2024
ÖBB-Technische Services Gesellschaft,11068,"diverse Filter für Schienenfahrzeuge - diverse Luft-, Öl-, Hydraulik- und Kraftstoff-Filter und Filterpatronen für Schienenfahrzeuge",SF Filterdienst GmbH SF-Filterdienst GmbH,"42913000 Öl-, Benzin- und Luftansaugfilter",4,"99.870,80",04.06.2024
ÖBB-Technische Services Gesellschaft,11068,"diverse Filter für Schienenfahrzeuge - diverse Luft-, Öl-, Hydraulik- und Kraftstoff-Filter und Filterpatronen für Schienenfahrzeuge",Rothmund Handels GmbH Rothmund Handels GmbH,"42913000 Öl-, Benzin- und Luftansaugfilter",4,"22.957,89",04.06.2024
ÖBB-Technische Services Gesellschaft,11068,"diverse Filter für Schienenfahrzeuge - diverse Luft-, Öl-, Hydraulik- und Kraftstoff-Filter und Filterpatronen für Schienenfahrzeuge",Motoren Filterdienst GesmbH Vetreter,"42913000 Öl-, Benzin- und Luftansaugfilter",4,"156.869,79",04.06.2024
ÖBB-Technische Services Gesellschaft,11068,Kohleschleifleisten für Stromabnehmer von Elektrolokomotiven und Elektrotriebzügen,,34600000 Eisenbahn- und Straßenbahnlokomotiven und rollendes Material sowie zugehörige Teile,,,04.06.2024
ÖBB-Technische Services Gesellschaft,11068,9205 - Lackieranlage Simmering - Elektro 50 Hz,Klenk & Meder GmbH Kalkulation,45311200 Elektroinstallationsarbeiten,3,"438.445,36",04.06.2024
ÖBB-Technische Services Gesellschaft,11068,5 Stk Schneeräumer 403741002,Siemens Mobility Austria GmbH MO RC-AT CS RS,34630000 Teile für Eisenbahn- oder Straßenbahnlokomotiven oder rollendes Material; Ausrüstung für die Eisenbahnverkehrssteuerung,1,"61.601,05",03.06.2024
ÖBB-Technische Services Gesellschaft,11068,Bidirektionaler Umrichter ohne Lüfter  - Bidirektionaler Umrichter ohne Lüfter,MSB Elektronik und Gerätebau GmbH MSB Elektronik und Gerätebau GmbH,34130000 Kraftfahrzeuge für den Gütertransport,1,"98.416,20",03.06.2024
ÖBB-Technische Services Gesellschaft,11068,Konstruktionsleistungen und Gutachten,CE cideon engineering GmbH & Co. KG,"71000000 Dienstleistungen von Architektur-, Konstruktions- und Ingenieurbüros und Prüfstellen",0,"167.200,00",03.06.2024
ÖBB-Technische Services Gesellschaft,11068,Batteriesatz 3Zellen+Vormaterial 4810351 - Batteriesatz 3Zellen+Vormaterial 4810351 NICD Zellen SBM369V-1WOH,Statron GmbH Zentrale,31422000 Batteriesätze,1,"51.360,00",03.06.2024
ÖBB-Technische Services Gesellschaft,11068,DML Kompaktklima Deckel + Zulüfter (00429313849 + 00429251047),MERZ Industrietechnik GmbH Sales & Marketing,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,1,"193.468,00",03.06.2024
ÖBB-Technische Services Gesellschaft,11068,DML Sekundärmaterial Klima IW7 + IW8,MERZ Industrietechnik GmbH Sales & Marketing,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,2,"97.477,85",31.05.2024
ÖBB-Technische Services Gesellschaft,11068,Sekundärmaterial Klima DML,MERZ Industrietechnik GmbH Sales & Marketing,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,2,"87.951,30",31.05.2024
ÖBB-Technische Services Gesellschaft,11068,"00453121267 Sandtreppe, rechts (Sandstreukopf)EL1016",Siemens Mobility Austria GmbH MO RC-AT CS RS,34631000 Teile für Lokomotiven oder rollendes Material,1,"60.511,08",31.05.2024
ÖBB-Technische Services Gesellschaft,11068,Herstellung und Lieferung von Küchenzeilen bestückt mit Elektrogeräten für Schienenfahrzeuge,,39141400 Einbauküchen,,,31.05.2024
ÖBB-Technische Services Gesellschaft,11068,Heizer Sekundärmaterial für VT5022,,34000000 Transportmittel und Erzeugnisse für Verkehrszwecke,,,30.05.2024
ÖBB-Technische Services Gesellschaft,11068,13 Stk Träger re. für Schienenräumer VL2016,Siemens Mobility Austria GmbH MO RC-AT CS RS,34630000 Teile für Eisenbahn- oder Straßenbahnlokomotiven oder rollendes Material; Ausrüstung für die Eisenbahnverkehrssteuerung,1,"99.385,00",29.05.2024
ÖBB-Technische Services Gesellschaft,11068,"9203 - DANI 3 - Neubau mechanische Fertigung, Stahlbau, Dach und Fassade",,45210000 Bauleistungen im Hochbau,,,29.05.2024
ÖBB-Technische Services Gesellschaft,11068,"9203 - DANI 3 - Neubau mechanische Fertigung, Baumeisterarbeiten",,45210000 Bauleistungen im Hochbau,,,29.05.2024
ÖBB-Technische Services Gesellschaft,11068,Drucklufterzeugungsgerüst vollst. EL1293 & Druckluftverarbeitungsgerüst vst. EL1293,Siemens Mobility Austria GmbH MO RC-AT CS RS,34322000 Bremsen und Bremsenteile,1,"754.300,80",29.05.2024
ÖBB-Technische Services Gesellschaft,11068,DANI-2 Innsbruck - HKLS Werkshalle,Opbacher Installationen GmbH  Filiale Fügen,45330000 Installateurarbeiten,3,"1.328.357,86",29.05.2024
ÖBB-Technische Services Gesellschaft,11068,Infrastrukturanpassung Sonderfahrzeugflotte Knittelfeld - Ausführung Neu- und Umbauarbeiten E-Technik,,45315100 Elektrotechnikinstallation,,,28.05.2024
ÖBB-Technische Services Gesellschaft,11068,RV: Diverse Verbindungselemente,XXX,44530000 Verbindungselemente,2,"1,00",28.05.2024
ÖBB-Technische Services Gesellschaft,11068,Abrufbestellung aus einer Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,30200000 Computeranlagen und Zubehör,0,"1,00",28.05.2024
ÖBB-Technische Services Gesellschaft,11068,Abrufbestellung aus einer Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,30200000 Computeranlagen und Zubehör,0,"1,00",28.05.2024
