subsidiary_name,subsidiary_id,Bezeichnung,Lieferant,Kategorie (CPV Hauptteil),Bieter,Summe,Aktualisiert
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",04.07.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",04.07.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",03.07.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,SoftwareONE Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"118.800,00",03.07.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",03.07.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",03.07.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",01.07.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",01.07.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",01.07.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,MICROSOFT Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"246.127,40",01.07.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",01.07.2024
ÖBB-Business Competence Center,8550,Leistungsvertrag,SCHUHFRIED GmbH GmbH,48900000 Diverse Softwarepakete und Computersysteme,1,"192.908,21",26.06.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,MICROSOFT Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"92.201,16",26.06.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",25.06.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,MICROSOFT Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"305.353,37",24.06.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung: App Prototyping UX Frontend,"Sclable Business Solutions GmbH, Zentrale",72200000 Softwareprogrammierung und -beratung,4,"387.000,00",21.06.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung: Aris & WebMethods Dienstleistungen,"Software GmbH Österreich, Zentrale","72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"144.000,00",21.06.2024
ÖBB-Business Competence Center,8550,Wartung für VirtualQ 2024/2025,CANCOM Austria AG  Vertrieb,72267000 Software-Wartung und -Reparatur,1,"81.643,92",19.06.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",19.06.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",19.06.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - System Design,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",18.06.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",17.06.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",17.06.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",17.06.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Enterprise Architektur,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,10,"1,00",14.06.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,MICROSOFT Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"59.574,00",14.06.2024
ÖBB-Business Competence Center,8550,Citrix & Ivanti - Lizenzen und Dienstleistungen - Citrix/Ivanti - Lizenzen und DL,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",14.06.2024
ÖBB-Business Competence Center,8550,Rahmenvereinbarung im Bereich betriebswirtschaftliche Beratungsleistungen,Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",13.06.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",11.06.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",11.06.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",11.06.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",11.06.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",11.06.2024
ÖBB-Business Competence Center,8550,Virtuelle Beschaffungsassistenz,System-Software CONSULT/R,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"294.000,00",11.06.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - System Design,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",11.06.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",11.06.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,SoftwareONE Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"54.000,00",04.06.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"1,00",04.06.2024
ÖBB-Business Competence Center,8550,Beratungsleistungen für agile Transformation,Rahmenvereinbarung mit mehreren Unternehmen,79411000 Allgemeine Managementberatung,2,"1,00",03.06.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Orianda Solutions AG,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"132.375,00",30.05.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"1,00",30.05.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,MICROSOFT Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"2.400.000,00",28.05.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Enterprise Architektur,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,10,"1,00",23.05.2024
ÖBB-Business Competence Center,8550,"Führungskräfteprogramm ""Prepare to Lead""",Norbert Kern Einpersonenunternehmen,80511000 Ausbildung des Personals,10,"273.350,00",22.05.2024
ÖBB-Business Competence Center,8550,Server HW Wartung Altsysteme - Server HW Wartung Altsysteme,EDV - Design Informationstechnologie GmbH EDV - Design Informationstechnologie GmbH,72514000 Verwaltung von Computeranlagen,1,"600.330,00",21.05.2024
ÖBB-Business Competence Center,8550,Security Information and Event Management - SIEM (Splunk),Bacher Systems EDV GmbH,48000000 Softwarepaket und Informationssysteme,1,"50.018,04",14.05.2024
ÖBB-Business Competence Center,8550,Security Information and Event Management - SIEM (Splunk),Bacher Systems EDV GmbH,48000000 Softwarepaket und Informationssysteme,1,"50.018,04",14.05.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",07.05.2024
ÖBB-Business Competence Center,8550,Abrufbestellung aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",30.04.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",30.04.2024
ÖBB-Business Competence Center,8550,Abrufbestellung aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",30.04.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",30.04.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",30.04.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,SoftwareONE Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"117.600,00",30.04.2024
ÖBB-Business Competence Center,8550,DIEP Laborumgebung 01.05.2024 - 30.11.2024,SAP Österreich GmbH Zentrale,72260000 Dienstleistungen in Verbindung mit Software,1,"154.717,47",29.04.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,SoftwareONE Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"66.240,00",29.04.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",29.04.2024
ÖBB-Business Competence Center,8550,Systemtech. Erfassung von Wartungsleistungen für SAP Systeme/Lizenzen 2024 bestehender Applikationen - Systemtech. Erfassung von Wartungsleistungen für SAP Systeme/Lizenzen 2024 bestehender Applikationen,SAP Österreich GmbH Zentrale,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"3.400.000,00",25.04.2024
ÖBB-Business Competence Center,8550,Beratungsleistungen für agile Transformation,Rahmenvereinbarung mit mehreren Unternehmern,79411000 Allgemeine Managementberatung,2,"1,00",23.04.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",22.04.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",22.04.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",22.04.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",19.04.2024
ÖBB-Business Competence Center,8550,Beratungsleistung zur Spezifikation und technischen Vergabebegleitung von Bekleidung,Manfred Koppenhauser,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,0,"56.810,00",19.04.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Mobile,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",19.04.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Enterprise Architektur,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,10,"1,00",18.04.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",18.04.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",17.04.2024
ÖBB-Business Competence Center,8550,Virtuelle Beschaffungsassistenz,System-Software CONSULT/R,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"389.032,00",17.04.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",17.04.2024
ÖBB-Business Competence Center,8550,Abrufbestellung aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",16.04.2024
ÖBB-Business Competence Center,8550,Abruf aus AKÜ-Verträgen,Rahmenvereinbarung mit mehreren Unternehmen,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,0,"1,00",11.04.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",11.04.2024
ÖBB-Business Competence Center,8550,Virtuelle Beschaffungsassistenz,System-Software CONSULT/R,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"718.132,00",10.04.2024
ÖBB-Business Competence Center,8550,Abrufbestellung aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",04.04.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Enterprise Architektur,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,10,"1,00",04.04.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Mobile,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",04.04.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",04.04.2024
ÖBB-Business Competence Center,8550,Abrufbestellung aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",04.04.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Mobile,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",04.04.2024
ÖBB-Business Competence Center,8550,Abrufbestellung aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",04.04.2024
ÖBB-Business Competence Center,8550,Laboruntersuchungen ÖBB Bahnbistros,Eurofins Lebensmittelanalytik Österreich GmbH Inspektionsstelle,85111820 Bakteriologische Untersuchungen,2,"128.100,75",03.04.2024
ÖBB-Business Competence Center,8550,Abrufbestellung aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",02.04.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - DevOps,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",02.04.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",29.03.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",29.03.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - DevOps,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",29.03.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,DIVCON Consulting GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"88.500,00",29.03.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",27.03.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",27.03.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",27.03.2024
ÖBB-Business Competence Center,8550,Abruf aus AKÜ-Verträgen,Rahmenvereinbarung mit mehreren Unternehmen,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,0,"1,00",27.03.2024
ÖBB-Business Competence Center,8550,Hitrail Hermes VPN,HIT RAIL B.V.,72400000 Internetdienste,0,"201.980,00",27.03.2024
ÖBB-Business Competence Center,8550,Virtuelle Beschaffungsassistenz,System-Software CONSULT/R,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"226.960,00",27.03.2024
ÖBB-Business Competence Center,8550,ESG Upskilling Schulungen,PwC Advisory Services GmbH PwC Advisor Services GmbH,80532000 Managementausbildung,1,"87.615,00",25.03.2024
ÖBB-Business Competence Center,8550,Standardisierte Erhebung Frauenanteile & Karriereförderung,Rahmenvereinbarung mit mehreren Unternehmern,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,1,"1,00",21.03.2024
ÖBB-Business Competence Center,8550,Rahmenvereinbarung für IT-Arbeitsplatz (DIMACS),ACP TechRent GmbH,30214000 Arbeitsplätze,0,"70.488,00",21.03.2024
ÖBB-Business Competence Center,8550,Rahmenvereinbarung für IT-Arbeitsplatz (DIMACS),ACP TechRent GmbH,30214000 Arbeitsplätze,0,"75.294,00",21.03.2024
ÖBB-Business Competence Center,8550,Rahmenvereinbarung für IT-Arbeitsplatz (DIMACS),ACP TechRent GmbH,30214000 Arbeitsplätze,0,"64.080,00",21.03.2024
ÖBB-Business Competence Center,8550,Rahmenvereinbarung für IT-Arbeitsplatz (DIMACS),ACP TechRent GmbH,30214000 Arbeitsplätze,0,"810.094,70",20.03.2024
ÖBB-Business Competence Center,8550,"Dienstleistungen für Implementierung, Beratung u. laufende Unterstützung für SAP SuccessFactors HXM",Deloitte Consulting GmbH,72227000 Beratung im Bereich Software-Integration,0,"187.797,50",20.03.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",19.03.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",19.03.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",19.03.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",19.03.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",19.03.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",19.03.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",19.03.2024
ÖBB-Business Competence Center,8550,Abruf der Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",3,"1,00",19.03.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",19.03.2024
ÖBB-Business Competence Center,8550,"Brillen, Schutzbrillen (Arbeitsschutz)",,33734000 Brillen,,,18.03.2024
ÖBB-Business Competence Center,8550,HSM-Infrastruktur,Utimaco IS GmbH,30210000 Datenverarbeitungsgeräte (Hardware),6,"83.598,00",15.03.2024
ÖBB-Business Competence Center,8550,Cyber Defence Center,Deutsche Telekom Cyber,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"83.330,44",13.03.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",12.03.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - DevOps,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",12.03.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Orianda Solutions AG,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"179.200,00",07.03.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",05.03.2024
ÖBB-Business Competence Center,8550,IT Prototyping,Sclable Business Solutions GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"141.426,00",05.03.2024
ÖBB-Business Competence Center,8550,HR Benchmark 2024,KPMG Advisory GmbH KPMG Advisory GmbH,79414000 Beratung im Bereich Personalverwaltung,1,"67.000,00",04.03.2024
ÖBB-Business Competence Center,8550,ARIS und webMethods Lizenzen,Software GmbH Österreich,48000000 Softwarepaket und Informationssysteme,0,"121.447,79",04.03.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",04.03.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",04.03.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",04.03.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",04.03.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",23.02.2024
ÖBB-Business Competence Center,8550,Virtuelle Beschaffungsassistenz,System-Software CONSULT/R,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"98.000,00",21.02.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",20.02.2024
ÖBB-Business Competence Center,8550,Lizenzen & Lizenzwartung bzgl. Produkten des Herstellers Atlassian sowie verbundene Dienstleistungen,Rahmenvereinbarung mit mehreren Unternehmen,48000000 Softwarepaket und Informationssysteme,0,"1,00",19.02.2024
ÖBB-Business Competence Center,8550,Beratungsleistungen zum NIS Gesetz und zur ISO/IEC 27001: 2022 Norm,Rahmenvereinbarung mit mehreren Unternehmen,79417000 Sicherheitsberatung,0,"1,00",19.02.2024
ÖBB-Business Competence Center,8550,Leistungsabruf PVA Gutachten 2024,Pensionsversicherungsanstalt (PVA) Medizinische Administration,85000000 Dienstleistungen des Gesundheits- und Sozialwesens,1,"755.200,00",19.02.2024
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",16.02.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",15.02.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",15.02.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",15.02.2024
ÖBB-Business Competence Center,8550,Abruf aus AKÜ-Verträgen,Rahmenvereinbarung mit mehreren Unternehmen,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,0,"1,00",05.02.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",01.02.2024
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",31.01.2024
ÖBB-Business Competence Center,8550,Virtuelle Beschaffungsassistenz,System-Software CONSULT/R,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"334.800,00",31.01.2024
ÖBB-Business Competence Center,8550,Abrufbestellung einer Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",30.01.2024
